Facilitator,Competitor,value,tip,sigma,cor
0.77777778,0.15151515,0,1,0.05,-0.8
0.77777778,0.16161616,0,1,0.05,-0.8
0.77777778,0.17171717,0,1,0.05,-0.8
0.77777778,0.18181818,1.7792284912557e-6,1,0.05,-0.8
0.77777778,0.19191919,0,1,0.05,-0.8
0.77777778,0.2020202,6.6571612639576234e-6,1,0.05,-0.8
0.77777778,0.21212121,3.1320611644493584e-6,1,0.05,-0.8
0.77777778,0.22222222,3.0539198183917733e-6,1,0.05,-0.8
0.77777778,0.23232323,2.071030394546661e-6,1,0.05,-0.8
0.77777778,0.24242424,0,1,0.05,-0.8
0.77777778,0.25252525,0,1,0.05,-0.8
0.77777778,0.26262626,0,1,0.05,-0.8
0.77777778,0.27272727,3.0658383176197625e-6,1,0.05,-0.8
0.77777778,0.28282828,4.590381417305945e-6,1,0.05,-0.8
0.77777778,0.29292929,0,1,0.05,-0.8
0.77777778,0.3030303,0,1,0.05,-0.8
0.77777778,0.31313131,0,1,0.05,-0.8
0.77777778,0.32323232,0,1,0.05,-0.8
0.77777778,0.33333333,5.359401296103711e-6,1,0.05,-0.8
0.77777778,0.34343434,3.0257146237008815e-6,1,0.05,-0.8
0.77777778,0.35353535,7.35613328075156e-7,1,0.05,-0.8
0.77777778,0.36363636,0,1,0.05,-0.8
0.77777778,0.37373737,2.3900590784690227e-6,1,0.05,-0.8
0.77777778,0.38383838,0,1,0.05,-0.8
0.77777778,0.39393939,0,1,0.05,-0.8
0.77777778,0.4040404,4.0234317492396e-7,1,0.05,-0.8
0.77777778,0.41414141,1.1657640264349934e-6,1,0.05,-0.8
0.77777778,0.42424242,0,1,0.05,-0.8
0.77777778,0.43434343,0,1,0.05,-0.8
0.77777778,0.44444444,1.321085689148572e-8,1,0.05,-0.8
0.77777778,0.45454545,1.474346794288677e-7,1,0.05,-0.8
0.77777778,0.46464646,0,1,0.05,-0.8
0.77777778,0.47474747,0,1,0.05,-0.8
0.77777778,0.48484848,4.5194277474134415e-9,1,0.05,-0.8
0.77777778,0.49494949,0,1,0.05,-0.8
0.77777778,0.50505051,3.8800887234013994e-9,1,0.05,-0.8
0.77777778,0.51515152,0,1,0.05,-0.8
0.77777778,0.52525253,2.9451388920396213e-9,1,0.05,-0.8
0.77777778,0.53535354,0,1,0.05,-0.8
0.77777778,0.54545455,2.3503908061386414e-9,1,0.05,-0.8
0.77777778,0.55555556,0,1,0.05,-0.8
0.77777778,0.56565657,1.936975805191463e-9,1,0.05,-0.8
0.77777778,0.57575758,0,1,0.05,-0.8
0.77777778,0.58585859,1.634608610952444e-9,1,0.05,-0.8
0.77777778,0.5959596,0,1,0.05,-0.8
0.77777778,0.60606061,1.405546532359049e-9,1,0.05,-0.8
0.77777778,0.61616162,0,1,0.05,-0.8
0.77777778,0.62626263,1.2273188032547143e-9,1,0.05,-0.8
0.77777778,0.63636364,0,1,0.05,-0.8
0.77777778,0.64646465,1.0856258015053827e-9,1,0.05,-0.8
0.77777778,0.65656566,0,1,0.05,-0.8
0.77777778,0.66666667,9.708986198816603e-10,1,0.05,-0.8
0.77777778,0.67676768,0,1,0.05,-0.8
0.77777778,0.68686869,8.764743404915397e-10,1,0.05,-0.8
0.77777778,0.6969697,0,1,0.05,-0.8
0.77777778,0.70707071,7.975545035288078e-10,1,0.05,-0.8
0.77777778,0.71717172,0,1,0.05,-0.8
0.77777778,0.72727273,7.305524515296632e-10,1,0.05,-0.8
0.77777778,0.73737374,0,1,0.05,-0.8
0.77777778,0.74747475,6.72709372935218e-10,1,0.05,-0.8
0.77777778,0.75757576,0,1,0.05,-0.8
0.77777778,0.76767677,6.21785121536489e-10,1,0.05,-0.8
0.77777778,0.77777778,0,1,0.05,-0.8
0.77777778,0.78787879,5.758866614809232e-10,1,0.05,-0.8
0.77777778,0.7979798,0,1,0.05,-0.8
0.77777778,0.80808081,5.332824653203615e-10,1,0.05,-0.8
0.77777778,0.81818182,0,1,0.05,-0.8
0.77777778,0.82828283,4.922718943339842e-10,1,0.05,-0.8
0.77777778,0.83838384,0,1,0.05,-0.8
0.77777778,0.84848485,4.5101854388215204e-10,1,0.05,-0.8
0.77777778,0.85858586,0,1,0.05,-0.8
0.77777778,0.86868687,4.0736138678543895e-10,1,0.05,-0.8
0.77777778,0.87878788,0,1,0.05,-0.8
0.77777778,0.88888889,3.5856234460243663e-10,1,0.05,-0.8
0.77777778,0.8989899,0,1,0.05,-0.8
0.77777778,0.90909091,3.0091049473880173e-10,1,0.05,-0.8
0.77777778,0.91919192,0,1,0.05,-0.8
0.77777778,0.92929293,2.2914664154056152e-10,1,0.05,-0.8
0.77777778,0.93939394,0,1,0.05,-0.8
0.77777778,0.94949495,1.3557615119292286e-10,1,0.05,-0.8
0.77777778,0.95959596,0,1,0.05,-0.8
0.77777778,0.96969697,8.941479780048313e-12,1,0.05,-0.8
0.77777778,0.97979798,7.129800385192401e-11,1,0.05,-0.8
0.77777778,0.98989899,0,1,0.05,-0.8
0.77777778,1,2.703760983596563e-10,1,0.05,-0.8
0.78787879,0,3.198525834316457e-10,-1,0.05,-0.8
0.78787879,0.01010101,2.857157426864763e-9,1,0.05,-0.8
0.78787879,0.02020202,5.0218838363733526e-8,1,0.05,-0.8
0.78787879,0.03030303,1.1589119770957189e-7,1,0.05,-0.8
0.78787879,0.04040404,1.0212731600528541e-7,1,0.05,-0.8
0.78787879,0.05050505,0,1,0.05,-0.8
0.78787879,0.06060606,0,1,0.05,-0.8
0.78787879,0.07070707,0,1,0.05,-0.8
0.78787879,0.08080808,0,1,0.05,-0.8
0.78787879,0.09090909,0,1,0.05,-0.8
0.78787879,0.1010101,9.894137668909886e-7,1,0.05,-0.8
0.78787879,0.11111111,3.6913283955402265e-6,1,0.05,-0.8
0.78787879,0.12121212,0,1,0.05,-0.8
0.78787879,0.13131313,0,1,0.05,-0.8
0.78787879,0.14141414,0,1,0.05,-0.8
0.78787879,0.15151515,4.293474334240615e-6,1,0.05,-0.8
0.78787879,0.16161616,3.878234122548387e-7,1,0.05,-0.8
0.78787879,0.17171717,4.3451351283521835e-7,1,0.05,-0.8
0.78787879,0.18181818,0,1,0.05,-0.8
0.78787879,0.19191919,3.726170106694886e-6,1,0.05,-0.8
0.78787879,0.2020202,0,1,0.05,-0.8
0.78787879,0.21212121,0,1,0.05,-0.8
0.78787879,0.22222222,0,1,0.05,-0.8
0.78787879,0.23232323,0,1,0.05,-0.8
0.78787879,0.24242424,2.4642520690631856e-6,1,0.05,-0.8
0.78787879,0.25252525,1.168106001721401e-5,1,0.05,-0.8
0.78787879,0.26262626,2.2948305260533195e-5,1,0.05,-0.8
0.78787879,0.27272727,0,1,0.05,-0.8
0.78787879,0.28282828,0,1,0.05,-0.8
0.78787879,0.29292929,7.910594089807414e-7,1,0.05,-0.8
0.78787879,0.3030303,2.093231555984524e-5,1,0.05,-0.8
0.78787879,0.31313131,1.399587563275374e-5,1,0.05,-0.8
0.78787879,0.32323232,1.2275159937443288e-5,1,0.05,-0.8
0.78787879,0.33333333,0,1,0.05,-0.8
0.78787879,0.34343434,0,1,0.05,-0.8
0.78787879,0.35353535,0,1,0.05,-0.8
0.78787879,0.36363636,2.544963186837885e-6,1,0.05,-0.8
0.78787879,0.37373737,0,1,0.05,-0.8
0.78787879,0.38383838,2.9722615517601776e-6,1,0.05,-0.8
0.78787879,0.39393939,4.054591336262762e-8,1,0.05,-0.8
0.78787879,0.4040404,0,1,0.05,-0.8
0.78787879,0.41414141,0,1,0.05,-0.8
0.78787879,0.42424242,5.857327397406347e-7,1,0.05,-0.8
0.78787879,0.43434343,1.9545253967935446e-7,1,0.05,-0.8
0.78787879,0.44444444,0,1,0.05,-0.8
0.78787879,0.45454545,0,1,0.05,-0.8
0.78787879,0.46464646,4.928250655530323e-8,1,0.05,-0.8
0.78787879,0.47474747,1.304935790512674e-8,1,0.05,-0.8
0.78787879,0.48484848,0,1,0.05,-0.8
0.78787879,0.49494949,4.761841312943483e-9,1,0.05,-0.8
0.78787879,0.50505051,0,1,0.05,-0.8
0.78787879,0.51515152,3.4587229719610943e-9,1,0.05,-0.8
0.78787879,0.52525253,0,1,0.05,-0.8
0.78787879,0.53535354,2.7005047505704322e-9,1,0.05,-0.8
0.78787879,0.54545455,0,1,0.05,-0.8
0.78787879,0.55555556,2.192452078779959e-9,1,0.05,-0.8
0.78787879,0.56565657,0,1,0.05,-0.8
0.78787879,0.57575758,1.8292572314749894e-9,1,0.05,-0.8
0.78787879,0.58585859,0,1,0.05,-0.8
0.78787879,0.5959596,1.5585890788875206e-9,1,0.05,-0.8
0.78787879,0.60606061,0,1,0.05,-0.8
0.78787879,0.61616162,1.3506567567173751e-9,1,0.05,-0.8
0.78787879,0.62626263,0,1,0.05,-0.8
0.78787879,0.63636364,1.1870745512770204e-9,1,0.05,-0.8
0.78787879,0.64646465,0,1,0.05,-0.8
0.78787879,0.65656566,1.0558189368382874e-9,1,0.05,-0.8
0.78787879,0.66666667,0,1,0.05,-0.8
0.78787879,0.67676768,9.48684981786274e-10,1,0.05,-0.8
0.78787879,0.68686869,0,1,0.05,-0.8
0.78787879,0.6969697,8.598554191413533e-10,1,0.05,-0.8
0.78787879,0.70707071,0,1,0.05,-0.8
0.78787879,0.71717172,7.850716320107614e-10,1,0.05,-0.8
0.78787879,0.72727273,0,1,0.05,-0.8
0.78787879,0.73737374,7.211083518771781e-10,1,0.05,-0.8
0.78787879,0.74747475,0,1,0.05,-0.8
0.78787879,0.75757576,6.654197089478452e-10,1,0.05,-0.8
0.78787879,0.76767677,0,1,0.05,-0.8
0.78787879,0.77777778,6.159175526061072e-10,1,0.05,-0.8
0.78787879,0.78787879,0,1,0.05,-0.8
0.78787879,0.7979798,5.707639907740271e-10,1,0.05,-0.8
0.78787879,0.80808081,0,1,0.05,-0.8
0.78787879,0.81818182,5.282458608660279e-10,1,0.05,-0.8
0.78787879,0.82828283,0,1,0.05,-0.8
0.78787879,0.83838384,4.866049114510273e-10,1,0.05,-0.8
0.78787879,0.84848485,0,1,0.05,-0.8
0.78787879,0.85858586,4.4388429525504814e-10,1,0.05,-0.8
0.78787879,0.86868687,0,1,0.05,-0.8
0.78787879,0.87878788,3.977179952161305e-10,1,0.05,-0.8
0.78787879,0.88888889,0,1,0.05,-0.8
0.78787879,0.8989899,3.4504309844559165e-10,1,0.05,-0.8
0.78787879,0.90909091,0,1,0.05,-0.8
0.78787879,0.91919192,2.8167957781908423e-10,1,0.05,-0.8
0.78787879,0.92929293,0,1,0.05,-0.8
0.78787879,0.93939394,2.0172709609554868e-10,1,0.05,-0.8
0.78787879,0.94949495,0,1,0.05,-0.8
0.78787879,0.95959596,9.678639105907896e-11,1,0.05,-0.8
0.78787879,0.96969697,0,1,0.05,-0.8
0.78787879,0.97979798,0,1,0.05,-0.8
0.78787879,0.98989899,1.309106381595275e-10,1,0.05,-0.8
0.78787879,1,0,1,0.05,-0.8
0.7979798,0,0,-1,0.05,-0.8
0.7979798,0.01010101,0,1,0.05,-0.8
0.7979798,0.02020202,0,1,0.05,-0.8
0.7979798,0.03030303,0,1,0.05,-0.8
0.7979798,0.04040404,0,1,0.05,-0.8
0.7979798,0.05050505,1.8561032673828257e-7,1,0.05,-0.8
0.7979798,0.06060606,4.211795165020266e-7,1,0.05,-0.8
0.7979798,0.07070707,8.584845575433446e-7,1,0.05,-0.8
0.7979798,0.08080808,9.98227267789166e-7,1,0.05,-0.8
0.7979798,0.09090909,1.6565183435460505e-6,1,0.05,-0.8
0.7979798,0.1010101,0,1,0.05,-0.8
0.7979798,0.11111111,0,1,0.05,-0.8
0.7979798,0.12121212,5.467101779200871e-7,1,0.05,-0.8
0.7979798,0.13131313,8.079629822724406e-7,1,0.05,-0.8
0.7979798,0.14141414,4.725923520460585e-6,1,0.05,-0.8
0.7979798,0.15151515,0,1,0.05,-0.8
0.7979798,0.16161616,0,1,0.05,-0.8
0.7979798,0.17171717,0,1,0.05,-0.8
0.7979798,0.18181818,1.6255882246068724e-6,1,0.05,-0.8
0.7979798,0.19191919,0,1,0.05,-0.8
0.7979798,0.2020202,7.165068918736351e-6,1,0.05,-0.8
0.7979798,0.21212121,3.4053015347001253e-6,1,0.05,-0.8
0.7979798,0.22222222,3.4050525786529937e-6,1,0.05,-0.8
0.7979798,0.23232323,2.0290758816416197e-6,1,0.05,-0.8
0.7979798,0.24242424,0,1,0.05,-0.8
0.7979798,0.25252525,0,1,0.05,-0.8
0.7979798,0.26262626,0,1,0.05,-0.8
0.7979798,0.27272727,3.3949541207014103e-6,1,0.05,-0.8
0.7979798,0.28282828,5.159150747504499e-6,1,0.05,-0.8
0.7979798,0.29292929,0,1,0.05,-0.8
0.7979798,0.3030303,0,1,0.05,-0.8
0.7979798,0.31313131,0,1,0.05,-0.8
0.7979798,0.32323232,0,1,0.05,-0.8
0.7979798,0.33333333,5.744592291102146e-6,1,0.05,-0.8
0.7979798,0.34343434,3.1921948065366573e-6,1,0.05,-0.8
0.7979798,0.35353535,8.01859033067386e-7,1,0.05,-0.8
0.7979798,0.36363636,0,1,0.05,-0.8
0.7979798,0.37373737,2.615405891845832e-6,1,0.05,-0.8
0.7979798,0.38383838,0,1,0.05,-0.8
0.7979798,0.39393939,0,1,0.05,-0.8
0.7979798,0.4040404,4.2900311504153396e-7,1,0.05,-0.8
0.7979798,0.41414141,1.2457338604458908e-6,1,0.05,-0.8
0.7979798,0.42424242,0,1,0.05,-0.8
0.7979798,0.43434343,0,1,0.05,-0.8
0.7979798,0.44444444,1.2995678227274536e-8,1,0.05,-0.8
0.7979798,0.45454545,1.5496320689188566e-7,1,0.05,-0.8
0.7979798,0.46464646,0,1,0.05,-0.8
0.7979798,0.47474747,0,1,0.05,-0.8
0.7979798,0.48484848,4.884571296945751e-9,1,0.05,-0.8
0.7979798,0.49494949,0,1,0.05,-0.8
0.7979798,0.50505051,4.140276848504931e-9,1,0.05,-0.8
0.7979798,0.51515152,0,1,0.05,-0.8
0.7979798,0.52525253,3.1409339805743473e-09,1,0.05,-0.8
0.7979798,0.53535354,0,1,0.05,-0.8
0.7979798,0.54545455,2.504960244103431e-9,1,0.05,-0.8
0.7979798,0.55555556,0,1,0.05,-0.8
0.7979798,0.56565657,2.062935152044587e-9,1,0.05,-0.8
0.7979798,0.57575758,0,1,0.05,-0.8
0.7979798,0.58585859,1.7397302660182231e-9,1,0.05,-0.8
0.7979798,0.5959596,0,1,0.05,-0.8
0.7979798,0.60606061,1.494958802628586e-9,1,0.05,-0.8
0.7979798,0.61616162,0,1,0.05,-0.8
0.7979798,0.62626263,1.3045693991225322e-9,1,0.05,-0.8
0.7979798,0.63636364,0,1,0.05,-0.8
0.7979798,0.64646465,1.1532570680088114e-9,1,0.05,-0.8
0.7979798,0.65656566,0,1,0.05,-0.8
0.7979798,0.66666667,1.0307822800719247e-9,1,0.05,-0.8
0.7979798,0.67676768,0,1,0.05,-0.8
0.7979798,0.68686869,9.30017867812119e-10,1,0.05,-0.8
0.7979798,0.6969697,0,1,0.05,-0.8
0.7979798,0.70707071,8.458356050532191e-10,1,0.05,-0.8
0.7979798,0.71717172,0,1,0.05,-0.8
0.7979798,0.72727273,7.744088988067415e-10,1,0.05,-0.8
0.7979798,0.73737374,0,1,0.05,-0.8
0.7979798,0.74747475,7.127976283400477e-10,1,0.05,-0.8
0.7979798,0.75757576,0,1,0.05,-0.8
0.7979798,0.76767677,6.586266742880653e-10,1,0.05,-0.8
0.7979798,0.77777778,0,1,0.05,-0.8
0.7979798,0.78787879,6.098980815726768e-10,1,0.05,-0.8
0.7979798,0.7979798,0,1,0.05,-0.8
0.7979798,0.80808081,5.648006343769718e-10,1,0.05,-0.8
0.7979798,0.81818182,0,1,0.05,-0.8
0.7979798,0.82828283,5.215777886757867e-10,1,0.05,-0.8
0.7979798,0.83838384,0,1,0.05,-0.8
0.7979798,0.84848485,4.783616765376142e-10,1,0.05,-0.8
0.7979798,0.85858586,0,1,0.05,-0.8
0.7979798,0.86868687,4.3299654002865865e-10,1,0.05,-0.8
0.7979798,0.87878788,0,1,0.05,-0.8
0.7979798,0.88888889,3.8280732649140915e-10,1,0.05,-0.8
0.7979798,0.8989899,0,1,0.05,-0.8
0.7979798,0.90909091,3.2426258030457575e-10,1,0.05,-0.8
0.7979798,0.91919192,0,1,0.05,-0.8
0.7979798,0.92929293,2.5252020741054617e-10,1,0.05,-0.8
0.7979798,0.93939394,0,1,0.05,-0.8
0.7979798,0.94949495,1.6083115938255594e-10,1,0.05,-0.8
0.7979798,0.95959596,0,1,0.05,-0.8
0.7979798,0.96969697,4.0155517168870276e-11,1,0.05,-0.8
0.7979798,0.97979798,3.407988999107846e-11,1,0.05,-0.8
0.7979798,0.98989899,0,1,0.05,-0.8
0.7979798,1,2.0761335606118414e-10,1,0.05,-0.8
0.80808081,0,2.897508427857076e-10,-1,0.05,-0.8
0.80808081,0.01010101,3.210572659974537e-9,1,0.05,-0.8
0.80808081,0.02020202,5.6528398778985274e-8,1,0.05,-0.8
0.80808081,0.03030303,1.3667237107922798e-7,1,0.05,-0.8
0.80808081,0.04040404,1.2004500740063516e-7,1,0.05,-0.8
0.80808081,0.05050505,0,1,0.05,-0.8
0.80808081,0.06060606,0,1,0.05,-0.8
0.80808081,0.07070707,0,1,0.05,-0.8
0.80808081,0.08080808,0,1,0.05,-0.8
0.80808081,0.09090909,0,1,0.05,-0.8
0.80808081,0.1010101,1.825630477458984e-6,1,0.05,-0.8
0.80808081,0.11111111,4.2445574018509885e-6,1,0.05,-0.8
0.80808081,0.12121212,0,1,0.05,-0.8
0.80808081,0.13131313,0,1,0.05,-0.8
0.80808081,0.14141414,0,1,0.05,-0.8
0.80808081,0.15151515,4.717901353723836e-6,1,0.05,-0.8
0.80808081,0.16161616,5.852466270709289e-7,1,0.05,-0.8
0.80808081,0.17171717,8.239545284492544e-7,1,0.05,-0.8
0.80808081,0.18181818,0,1,0.05,-0.8
0.80808081,0.19191919,4.173518718116428e-6,1,0.05,-0.8
0.80808081,0.2020202,0,1,0.05,-0.8
0.80808081,0.21212121,0,1,0.05,-0.8
0.80808081,0.22222222,0,1,0.05,-0.8
0.80808081,0.23232323,0,1,0.05,-0.8
0.80808081,0.24242424,3.1049195987202968e-6,1,0.05,-0.8
0.80808081,0.25252525,1.2720508908505269e-5,1,0.05,-0.8
0.80808081,0.26262626,2.4462139402202032e-5,1,0.05,-0.8
0.80808081,0.27272727,0,1,0.05,-0.8
0.80808081,0.28282828,0,1,0.05,-0.8
0.80808081,0.29292929,5.14491987334315e-7,1,0.05,-0.8
0.80808081,0.3030303,2.245991634575017e-5,1,0.05,-0.8
0.80808081,0.31313131,1.5072468886688002e-5,1,0.05,-0.8
0.80808081,0.32323232,1.3059734238072624e-5,1,0.05,-0.8
0.80808081,0.33333333,0,1,0.05,-0.8
0.80808081,0.34343434,0,1,0.05,-0.8
0.80808081,0.35353535,0,1,0.05,-0.8
0.80808081,0.36363636,2.6567589396587942e-6,1,0.05,-0.8
0.80808081,0.37373737,0,1,0.05,-0.8
0.80808081,0.38383838,3.252495799726374e-6,1,0.05,-0.8
0.80808081,0.39393939,1.9106497459498753e-8,1,0.05,-0.8
0.80808081,0.4040404,0,1,0.05,-0.8
0.80808081,0.41414141,0,1,0.05,-0.8
0.80808081,0.42424242,6.268486317687629e-7,1,0.05,-0.8
0.80808081,0.43434343,2.1481982658235386e-7,1,0.05,-0.8
0.80808081,0.44444444,0,1,0.05,-0.8
0.80808081,0.45454545,0,1,0.05,-0.8
0.80808081,0.46464646,5.1762163973873014e-8,1,0.05,-0.8
0.80808081,0.47474747,1.359998212483284e-8,1,0.05,-0.8
0.80808081,0.48484848,0,1,0.05,-0.8
0.80808081,0.49494949,5.1064827925451485e-9,1,0.05,-0.8
0.80808081,0.50505051,0,1,0.05,-0.8
0.80808081,0.51515152,3.707746092881719e-9,1,0.05,-0.8
0.80808081,0.52525253,0,1,0.05,-0.8
0.80808081,0.53535354,2.8926825903506912e-9,1,0.05,-0.8
0.80808081,0.54545455,0,1,0.05,-0.8
0.80808081,0.55555556,2.3464722386224574e-9,1,0.05,-0.8
0.80808081,0.56565657,0,1,0.05,-0.8
0.80808081,0.57575758,1.9560557230827515e-9,1,0.05,-0.8
0.80808081,0.58585859,0,1,0.05,-0.8
0.80808081,0.5959596,1.6651615353386643e-9,1,0.05,-0.8
0.80808081,0.60606061,0,1,0.05,-0.8
0.80808081,0.61616162,1.4417321509634094e-9,1,0.05,-0.8
0.80808081,0.62626263,0,1,0.05,-0.8
0.80808081,0.63636364,1.265980741119643e-9,1,0.05,-0.8
0.80808081,0.64646465,0,1,0.05,-0.8
0.80808081,0.65656566,1.1249648576336366e-9,1,0.05,-0.8
0.80808081,0.66666667,0,1,0.05,-0.8
0.80808081,0.67676768,1.009857288787261e-9,1,0.05,-0.8
0.80808081,0.68686869,0,1,0.05,-0.8
0.80808081,0.6969697,9.143982512359315e-10,1,0.05,-0.8
0.80808081,0.70707071,0,1,0.05,-0.8
0.80808081,0.71717172,8.340085684295506e-10,1,0.05,-0.8
0.80808081,0.72727273,0,1,0.05,-0.8
0.80808081,0.73737374,7.652214706971306e-10,1,0.05,-0.8
0.80808081,0.74747475,0,1,0.05,-0.8
0.80808081,0.75757576,7.053031227943761e-10,1,0.05,-0.8
0.80808081,0.76767677,0,1,0.05,-0.8
0.80808081,0.77777778,6.520152965136528e-10,1,0.05,-0.8
0.80808081,0.78787879,0,1,0.05,-0.8
0.80808081,0.7979798,6.033918041428373e-10,1,0.05,-0.8
0.80808081,0.80808081,0,1,0.05,-0.8
0.80808081,0.81818182,5.576134016346822e-10,1,0.05,-0.8
0.80808081,0.82828283,0,1,0.05,-0.8
0.80808081,0.83838384,5.12818337694565e-10,1,0.05,-0.8
0.80808081,0.84848485,0,1,0.05,-0.8
0.80808081,0.85858586,4.669622648988473e-10,1,0.05,-0.8
0.80808081,0.86868687,0,1,0.05,-0.8
0.80808081,0.87878788,4.1759693710750884e-10,1,0.05,-0.8
0.80808081,0.88888889,0,1,0.05,-0.8
0.80808081,0.8989899,3.6160326526233494e-10,1,0.05,-0.8
0.80808081,0.90909091,0,1,0.05,-0.8
0.80808081,0.91919192,2.948085444620142e-10,1,0.05,-0.8
0.80808081,0.92929293,0,1,0.05,-0.8
0.80808081,0.93939394,2.1148560607514752e-10,1,0.05,-0.8
0.80808081,0.94949495,0,1,0.05,-0.8
0.80808081,0.95959596,1.0386345224953907e-10,1,0.05,-0.8
0.80808081,0.96969697,0,1,0.05,-0.8
0.80808081,0.97979798,0,1,0.05,-0.8
0.80808081,0.98989899,1.2138515466714098e-10,1,0.05,-0.8
0.80808081,1,0,1,0.05,-0.8
0.81818182,0,0,-1,0.05,-0.8
0.81818182,0.01010101,0,1,0.05,-0.8
0.81818182,0.02020202,0,1,0.05,-0.8
0.81818182,0.03030303,0,1,0.05,-0.8
0.81818182,0.04040404,0,1,0.05,-0.8
0.81818182,0.05050505,1.9685665611626737e-7,1,0.05,-0.8
0.81818182,0.06060606,4.640165786886173e-7,1,0.05,-0.8
0.81818182,0.07070707,9.527961430293968e-7,1,0.05,-0.8
0.81818182,0.08080808,6.658615019962766e-7,1,0.05,-0.8
0.81818182,0.09090909,1.3626329853715144e-6,1,0.05,-0.8
0.81818182,0.1010101,0,1,0.05,-0.8
0.81818182,0.11111111,0,1,0.05,-0.8
0.81818182,0.12121212,8.10157613629325e-7,1,0.05,-0.8
0.81818182,0.13131313,7.663343733869823e-7,1,0.05,-0.8
0.81818182,0.14141414,5.225007356825889e-6,1,0.05,-0.8
0.81818182,0.15151515,0,1,0.05,-0.8
0.81818182,0.16161616,0,1,0.05,-0.8
0.81818182,0.17171717,0,1,0.05,-0.8
0.81818182,0.18181818,1.455909981497816e-6,1,0.05,-0.8
0.81818182,0.19191919,0,1,0.05,-0.8
0.81818182,0.2020202,7.796938599128168e-6,1,0.05,-0.8
0.81818182,0.21212121,3.7078890117007103e-6,1,0.05,-0.8
0.81818182,0.22222222,3.803187957201844e-6,1,0.05,-0.8
0.81818182,0.23232323,1.9989220127879137e-6,1,0.05,-0.8
0.81818182,0.24242424,0,1,0.05,-0.8
0.81818182,0.25252525,0,1,0.05,-0.8
0.81818182,0.26262626,0,1,0.05,-0.8
0.81818182,0.27272727,3.827034083365484e-6,1,0.05,-0.8
0.81818182,0.28282828,5.848932448756203e-6,1,0.05,-0.8
0.81818182,0.29292929,0,1,0.05,-0.8
0.81818182,0.3030303,0,1,0.05,-0.8
0.81818182,0.31313131,0,1,0.05,-0.8
0.81818182,0.32323232,0,1,0.05,-0.8
0.81818182,0.33333333,6.23130242918266e-6,1,0.05,-0.8
0.81818182,0.34343434,3.41118434989726e-6,1,0.05,-0.8
0.81818182,0.35353535,8.81654963121334e-7,1,0.05,-0.8
0.81818182,0.36363636,0,1,0.05,-0.8
0.81818182,0.37373737,2.8978356080652936e-6,1,0.05,-0.8
0.81818182,0.38383838,0,1,0.05,-0.8
0.81818182,0.39393939,0,1,0.05,-0.8
0.81818182,0.4040404,4.622058264763118e-7,1,0.05,-0.8
0.81818182,0.41414141,1.3452441564539168e-6,1,0.05,-0.8
0.81818182,0.42424242,0,1,0.05,-0.8
0.81818182,0.43434343,0,1,0.05,-0.8
0.81818182,0.44444444,1.2674004796697476e-8,1,0.05,-0.8
0.81818182,0.45454545,1.6446734022120636e-7,1,0.05,-0.8
0.81818182,0.46464646,0,1,0.05,-0.8
0.81818182,0.47474747,0,1,0.05,-0.8
0.81818182,0.48484848,5.334445732739848e-9,1,0.05,-0.8
0.81818182,0.49494949,0,1,0.05,-0.8
0.81818182,0.50505051,4.462262112364668e-9,1,0.05,-0.8
0.81818182,0.51515152,0,1,0.05,-0.8
0.81818182,0.52525253,3.382486364363405e-9,1,0.05,-0.8
0.81818182,0.53535354,0,1,0.05,-0.8
0.81818182,0.54545455,2.6949853386214733e-9,1,0.05,-0.8
0.81818182,0.55555556,0,1,0.05,-0.8
0.81818182,0.56565657,2.217160465511556e-9,1,0.05,-0.8
0.81818182,0.57575758,0,1,0.05,-0.8
0.81818182,0.58585859,1.8678329257485694e-9,1,0.05,-0.8
0.81818182,0.5959596,0,1,0.05,-0.8
0.81818182,0.60606061,1.603314564640676e-9,1,0.05,-0.8
0.81818182,0.61616162,0,1,0.05,-0.8
0.81818182,0.62626263,1.3975776966307535e-9,1,0.05,-0.8
0.81818182,0.63636364,0,1,0.05,-0.8
0.81818182,0.64646465,1.2340568245564759e-9,1,0.05,-0.8
0.81818182,0.65656566,0,1,0.05,-0.8
0.81818182,0.66666667,1.101668849921855e-9,1,0.05,-0.8
0.81818182,0.67676768,0,1,0.05,-0.8
0.81818182,0.68686869,9.927000414683766e-10,1,0.05,-0.8
0.81818182,0.6969697,0,1,0.05,-0.8
0.81818182,0.70707071,9.015977956938759e-10,1,0.05,-0.8
0.81818182,0.71717172,0,1,0.05,-0.8
0.81818182,0.72727273,8.242234680402165e-10,1,0.05,-0.8
0.81818182,0.73737374,0,1,0.05,-0.8
0.81818182,0.74747475,7.573899013933043e-10,1,0.05,-0.8
0.81818182,0.75757576,0,1,0.05,-0.8
0.81818182,0.76767677,6.985278434346042e-10,1,0.05,-0.8
0.81818182,0.77777778,0,1,0.05,-0.8
0.81818182,0.78787879,6.454720399454854e-10,1,0.05,-0.8
0.81818182,0.7979798,0,1,0.05,-0.8
0.81818182,0.80808081,5.962622489849577e-10,1,0.05,-0.8
0.81818182,0.81818182,0,1,0.05,-0.8
0.81818182,0.82828283,5.490002986024978e-10,1,0.05,-0.8
0.81818182,0.83838384,0,1,0.05,-0.8
0.81818182,0.84848485,5.01673002176184e-10,1,0.05,-0.8
0.81818182,0.85858586,0,1,0.05,-0.8
